client_id,name,age,occupation,estimated_income,bank_loans,bank_deposits,total_deposits,total_assets
IND66999,"Shirley Parker",73,"Safety Technician I",85439.62,577538,289254.18,877199.8300000001,89610.92
IND42138,"Sarah Hill",69,"Statistician I",353717.03,790745,408104.61,780147.0800000001,385642.22000000003
IND23112,"Arthur Mitchell",40,"Programmer Analyst II",464731.12,2252516,3170634.08,4914572.37,517230.02
IND93187,"Joshua Green",32,"Financial Analyst",103645.13,75437,195183.26,512776.49000000005,116452.81
IND35276,"Jeffrey Edwards",77,"Accounting Assistant III",347361.13,118672,431263.66,1125681.0899999999,387840.25
IND52692,"Doris Carroll",51,"Senior Developer",87143.84,399336,476989.04,979180.81,106709.48999999999
IND92250,"Steve Peters",60,"Staff Accountant IV",35192.71,265143,862058.45,1617335.6999999997,49192.17
IND42511,"Annie Washington",25,"Administrative Assistant I",291604.58,1882436,94983.71,236574.07,364578.66000000003
IND88769,"Roger Rose",34,"Account Representative III",106468.98,67923,267912.34,735485.4500000001,126746.25
IND34775,"Dennis Hart",51,"Biostatistician III",452587.98,1511425,936493.67,1635411.3699999999,499535.07999999996
IND89996,"Mark Hicks",50,"Web Designer IV",84560.85,750124,628956.63,1596112.2300000002,126549.27
IND64241,"Shirley Gilbert",37,"Geologist II",179780.6,275392,166278.85,498283.58999999997,216170.28
IND87995,"Joshua Frazier",66,"Media Manager I",452924.39,1421149,1848766.47,3455893.69,518938.99
IND40619,"Donna Fox",35,"Database Administrator III",394018.58,209188,152238.45,352683.61,404318.87
IND83760,"Amy Gomez",80,"Database Administrator IV",280497.83,521603,160756.05,476829.7,315916.48000000004
IND70928,"John Riley",19,Paralegal,169503.63,1115261,686288.95,1285530.71,181642.14
IND38406,"Jennifer Sims",59,Nurse,112823.2,274672,407859.6,774542.2699999999,121591.2
IND37475,"Mark Garrett",59,"Help Desk Operator",77915.62,515246,871132.94,1481017.3299999998,145527.78
IND46069,"Ruth Mitchell",20,"Programmer Analyst II",116590.79,398191,1393024.72,2539174.54,155401.13999999998
IND84868,"Peter Foster",40,"Computer Systems Analyst III",54649.32,697889,1542258,2701152.42,78940.44
IND53486,"Philip Fuller",78,"Sales Associate",130303.8,327539,154279.1,447561.42,193609
IND18304,"Emily Bishop",48,"Software Engineer II",435965.85,588309,298830.63,795307.53,463631.25
IND47238,"Amy Powell",67,"Sales Representative",186960.09,546975,339973.41,937547.87,231310.95
IND97355,"Jimmy Gordon",80,"Human Resources Assistant III",249247.9,384542,711965.6,1414171.86,272943.88
IND77366,"Clarence Foster",51,"Budget/Accounting Analyst I",61572.93,1093201,176252.26,327377.11,83846.79000000001
IND46865,"Jesse Hughes",70,"Media Manager I",142319.85,730442,459302.34,834955.8400000002,163749.51
IND32633,"Gerald Lee",56,"Database Administrator II",169516.59,0,1517817.47,2712809.0700000003,211230.19
IND37253,"Ruby Russell",38,"Web Designer II",221535.36,744578,259142.88,569480.71,266984.95999999996
IND66559,"Frances Harrison",81,"Biostatistician I",394720.77,439377,342667.57,862762.71,447368.82
IND62312,"Peter Reid",80,"VP Quality Control",228140.83,217282,103753.79,314950.06999999995,280220.55
IND59076,"Matthew Morgan",21,"Automation Specialist III",184260.29,336148,0,44824.21,203342.96000000002
IND23792,"Brian Lawrence",33,"Data Coordiator",40845.84,687136,914994.54,1500998.77,63520.83
IND18657,"Roger GoPKRales",20,"Programmer Analyst I",139358.03,231926,286708.17,692646.2000000001,150644.91
IND55471,"Margaret Carroll",24,"Engineer II",270692.57,835385,1263252.44,2263044.1999999997,309519.67
IND28379,"Jonathan Weaver",28,"Office Assistant II",54700.24,265582,435820.85,731281.05,84322.64
IND29049,"Joe Garcia",36,"Marketing Assistant",411125.76,653284,280994.88,607898.9700000001,421124.16000000003
IND22892,"Marie Medina",29,"Database Administrator I",126016.12,203807,33299.91,121216.40000000002,157098.34
IND92064,"Jean Crawford",29,"Web Developer I",169727.32,398583,267088.44,756438.3999999999,223493.62
IND54924,"Ralph Boyd",75,"Environmental Tech",209992.76,546984,1146228.68,1906071.1199999999,226524.47
IND87020,"Eugene Fuller",70,"Software Engineer IV",466402.02,104757,237131.98,562576.15,533467.26
IND70196,"Teresa Nelson",44,"Structural Analysis Engineer",82630.86,806062,890641.96,1680479.2899999998,105996.12
IND95448,"Gary Jenkins",62,"Research Assistant IV",197079.31,174710,333012.01,942716.03,201578.51
IND68024,"Michelle Davis",26,"Media Manager II",82356.13,332170,115980.83,343149.47000000003,109617.03
IND87284,"Eugene Morales",79,"Budget/Accounting Analyst II",119002.98,449082,532750.14,956465.1500000001,161135.84
IND60030,"Roger Greene",30,"Automation Specialist III",164075.79,408044,304826.37,787940.11,183562.51
IND88473,"Margaret Washington",84,"Electrical Engineer",154599.34,858080,2264886.4,4294806.89,173984.02
IND48318,"Helen Bradley",40,"Accounting Assistant IV",311977.56,451985,1397639.79,2696482.98,317690.93
IND27796,"Justin Day",26,"Assistant Professor",149541,247974,430087.04,869150.1399999999,175595.34
IND91449,"Jeremy Alexander",32,"Human Resources Assistant I",57241.14,196929,383668.25,744138.38,75858.34
IND19945,"Jason Allen",84,Actuary,40099.99,206730,303177.14,586341.5499999999,52627.19
IND23675,"Keith Price",45,"VP Sales",99307.79,334195,260018.7,451243.68,114659.82999999999
IND27188,"Harry Weaver",77,"Web Developer II",30532.88,929387,1646094.21,2613279.5999999996,38192.880000000005
IND76385,"Christine Robertson",42,"Software Engineer II",97862.34,841110,403053.66,865117.78,140665.43
IND50214,"Brenda Murray",67,"VP Quality Control",298069.65,238783,563604.79,1345945.2000000002,355700.15
IND86957,"Patricia Burke",68,"Accounting Assistant IV",44796.75,306349,359209.21,743114.63,56626.25
IND96568,"Donald Allen",36,"Research Nurse",174889.48,497514,554546.14,1299005.46,211113.08000000002
IND74432,"Fred Richardson",28,"Structural Analysis Engineer",393650.35,166158,630755.22,1509889.62,435641.73
IND71551,"Larry Ward",53,"Nurse Practicioner",144148.44,552717,651520.2,1255230.73,153231.36000000002
IND85827,"Frank Cruz",21,"Human Resources Assistant III",439928.18,1589130,953947.79,1828800.01,502973.88
IND20637,"Craig Young",50,"Engineer IV",151421.25,192468,594917.14,1094547.5799999998,156339.25
IND37323,"Jeffrey Adams",37,"Geologist I",188204.44,459811,183174.36,494068.07999999996,229517.42
IND37456,"Sean Weaver",24,"Biostatistician II",86005.36,818030,220878.1,369899.71,104067.76000000001
IND34064,"Gregory Reyes",62,"Product Engineer",89364.75,294247,1238231.25,2154460.33,128986.75
IND47756,"Louis Hall",83,"Software Test Engineer II",330149.93,390786,501416.02,966350.7100000001,345015.36
IND99980,"Marie Alvarez",47,"Programmer III",89200.25,105791,309048.59,852993.91,94797.98
IND51488,"Denise Mason",34,"Director of Sales",129036.15,395871,117544.13,260731.06,138188.69999999998
IND20002,"Sean Palmer",72,"Automation Specialist IV",279877.46,288749,26183.52,58244.08,327673.91000000003
IND27704,"Willie Henry",26,"Human Resources Assistant II",141549,900799,183434.48,360092.52,172387.5
IND18899,"Jennifer Butler",42,Editor,74899.51,108088,310841.16,571343.02,89360.67
IND40674,"Andrew Hudson",48,"Speech Pathologist",63218.12,309301,0,34711.56,75071.57
IND49390,"Craig Morgan",52,"Geologist I",199522.9,768463,914288.18,1501765.7300000002,209724.94
IND58018,"Louis Crawford",36,"Staff Accountant IV",332158.75,717718,302394.07,575043.9600000001,371424.55
IND31659,"Carlos Howard",33,"Database Administrator III",236135.04,660779,1667020.54,2738630.4200000004,272524.44
IND62967,"Joshua Riley",18,"Research Assistant IV",95425.4,781565,1651345.59,2877674.7299999995,116500.12999999999
IND85018,"Sarah Porter",49,"Staff Accountant IV",26233.91,293246,589372.99,1117737.0299999998,31053.41
IND15294,"Gregory Rivera",67,"Dental Hygienist",66477.68,232533,569217.38,999748.0700000001,74018.51
IND76668,"Russell Arnold",32,"Accounting Assistant I",147317.84,204350,323213.56,630343.11,167418.8
IND24384,"Stephen Bennett",36,"Database Administrator II",63442.79,331694,521012.09,838604.1200000001,78110.63
IND20755,"Catherine Bell",30,"Accounting Assistant I",241146.8,95356,19577.68,80228.16,252592.63999999998
IND70347,"Timothy Ortiz",29,Nurse,50180.07,332227,1003245.95,1690097.91,80973.53
IND84219,"Jimmy Wright",37,"Speech Pathologist",135310.88,444839,399816.79,803018.27,152270.93
IND30192,"Carolyn Alexander",28,"Quality Engineer",31882.91,60574,108607.09,246244.28000000003,47778.51
IND27266,"Christopher Murphy",55,"Health Coach II",215081.7,1476985,144968.6,225806.5,225502.62000000002
IND88327,"Benjamin Alvarez",40,"Budget/Accounting Analyst IV",168035.75,254923,135917.43,403569.25,195798.9
IND27052,"Amy Williams",38,"Account Representative IV",64108.75,226694,32563.93,88144.73,84985.06
IND58319,"Jason Stone",77,"Developer I",224773.67,650007,935505.52,1819290.45,246915.11000000002
IND45051,"James Sanchez",47,"Developer III",65898.23,1279521,227354.43,396132.06,79661.84
IND12704,"Laura Lawrence",78,"Account Coordinator",45810.98,582740,319216.36,626335.8799999999,64730.39
IND80231,"John Warren",40,"Senior Developer",57744.84,648104,609698.13,1144004.3599999999,65308.619999999995
IND91902,"Margaret Dixon",85,"Office Assistant I",106275.03,1322088,1012792.3,1915089.8199999998,134763.78
IND86434,"Stephen Peters",65,"Clinical Specialist",87806.88,204238,605981.98,1198694.69,101693.24
IND96193,"Adam Murphy",54,"Programmer IV",59897.65,756748,1498393.77,2696234.15,64492.51
IND15796,"Carl Nichols",36,"Health Coach II",410710.56,0,1699245.61,2851991.08,443075.58
IND98793,"Ruth Freeman",63,"Help Desk Operator",168418.92,817682,787307.45,1567180.8,180475.80000000002
IND34695,"Steven Alexander",43,"Automation Specialist II",86127.46,594368,557125.87,918545.25,105676.78
IND16655,"Thomas Ortiz",51,"Help Desk Technician",176353.61,876494,888786.2,1566109.38,184510.46
IND18544,"Nicholas Garcia",60,"Software Engineer IV",263795.04,76861,314269.05,561545.7100000001,289595.04
IND32922,"Nicholas Porter",33,"VP Accounting",31019.08,237786,39702.86,94034.64,50693.98
IND77237,"James Fuller",28,"Computer Systems Analyst IV",383780.43,703402,94039.36,265478.94999999995,426707.63
IND26295,"Christine Ryan",20,"VP Product Management",120861.21,419899,523836.09,976142.3800000001,140216.04
IND36962,"Rose Cook",58,"Electrical Engineer",34790.13,313935,193911.29,438487.93000000005,38518.77
IND32434,"Jeremy Alexander",75,"Quality Control Specialist",27539.46,481823,200763.09,363743.35,46731.78
IND23721,"Joan Williams",21,"Automation Specialist II",141027.42,264241,207162.43,424512.91,160690.90000000002
IND23827,"Mildred Willis",47,"Marketing Assistant",228548.88,860931,525947.01,1279520.8900000001,237528.65
IND30551,"Brian Flores",46,"Systems Administrator I",316713.75,894288,744622.59,1512016.8800000001,359604.15
IND27518,"Patricia Mitchell",57,"Data Coordiator",336871.57,215790,379581.89,754926.75,344442.12
IND45324,"Louis Weaver",42,"Software Consultant",44224.88,762270,729015.73,1178395.76,61916.88
IND47775,"Edward Bell",23,"Statistician I",137731.78,1449641,2077864.55,3446786.78,148839.94
IND64118,"Julia Foster",83,"Research Assistant II",94397,474383,868683.64,1669242.1099999999,127540.45999999999
IND69719,"Jeffrey Campbell",67,"Automation Specialist I",87687.32,859192,207515.08,613530.06,131724.12
IND36598,"Tammy Baker",79,"Database Administrator II",101645.44,53021,770258.34,1666812.69,125322.79000000001
IND91994,"Rose Johnson",80,"Systems Administrator III",52296.26,631681,172082.84,472142.64999999997,98628.95999999999
IND74106,"Jeffrey Carroll",52,"Database Administrator I",277253.05,100554,976917.76,1635182.4999999998,316082.1
IND70950,"Anna Wilson",31,Professor,255576.67,174909,456995.64,1039310.3600000001,280829.17000000004
IND48642,"James Parker",42,"Software Consultant",270928.49,485194,264557.54,656740.8,300496.49
IND30520,"Betty Phillips",18,"Developer II",126351.9,815069,1020976.76,2011230.3800000001,174110.62
IND94062,"Kathryn Graham",76,Paralegal,85500.85,196662,336743.01,860904.26,96825.81
IND89076,"Debra Moreno",45,"Systems Administrator I",252503.57,1156608,689154.21,1372924.84,278471.09
IND44502,"Charles Cole",30,"General Manager",367602.48,1433460,473855.64,861258.6900000001,432971.94
IND88994,"Carol Stanley",53,Paralegal,144158.23,687574,628718.3,1221369.87,147322.09
IND64701,"James Olson",64,"Nuclear Power Engineer",184903.8,237717,1553374.78,2795597.5,222840.91999999998
IND23199,"Earl Schmidt",30,"Developer IV",277766.36,851536,2632942.22,3895702.31,295774.77999999997
IND26254,"Timothy Holmes",41,"Junior Executive",105404.43,380189,1356428.64,2130648.01,123385.32999999999
IND26157,"Lois Foster",69,"Account Executive",50428.6,833551,363898.11,714212.1799999999,81476.68
IND15640,"Stephanie Ryan",20,"Community Outreach Specialist",98968.44,314047,54931.97,107728.53,115960.14
IND30423,"Juan Bailey",27,"Sales Associate",44111.91,155021,1616824.9,2522956.7800000003,58595.33
IND96496,"Eugene Kelly",62,"Account Representative III",315769.17,923741,1485080.78,2650817.2300000004,349043.25
IND86268,"Douglas Jacobs",61,"Biostatistician II",91082.66,1480193,1139558.39,2373267.15,109114.46
IND94102,"Howard Carr",36,"Account Representative IV",226527,156792,289123.04,587916.88,265005
IND89960,"Marie Burns",23,"Technical Writer",259991.82,297363,511215.38,1402936.52,320139.72000000003
IND16977,"Phyllis Elliott",28,"Research Assistant IV",118779,864530,357572.13,614993.79,145184.44
IND49418,"Jesse Hughes",38,"Media Manager III",84498.12,83670,369716.66,856491.2799999999,96510.47
IND90745,"Julia Alexander",18,"Accounting Assistant IV",92136.04,55530,379297.08,755160.99,94581.84
IND26350,"Jack Rodriguez",79,"GIS Technical Architect",192675.55,28460,340772.82,773839.8300000001,203083.18
IND13447,"Marilyn Stewart",78,"Programmer Analyst III",84509.08,123482,227737.08,403436.58999999997,123561.1
IND52771,"Chris Greene",17,"Software Test Engineer III",46499.9,1057156,970917.69,1676025.89,77592.5
IND36809,"Jack Kelly",58,"Tax Accountant",417931.79,1890417,1586142.66,2500577.69,448154.14999999997
IND79287,"Sarah Harper",46,"Junior Executive",88340.51,1289174,1084092.57,2035423.1500000001,127336.51999999999
IND28199,"Jesse Wood",70,"Staff Accountant IV",159658.34,505419,672708.9,1179733.2400000002,206083.41999999998
IND34414,"Stephen Hamilton",33,Recruiter,30131.94,898476,243778.1,465530.94999999995,52290.7
IND36046,"Billy Ford",55,"Technical Writer",72194.17,1010095,688654.25,1146217.2,77826.16
IND96031,"Joe Owens",75,"Sales Associate",255872.4,474724,247129.87,694161.2699999999,317007.24
IND43923,"Robin Moore",76,"Human Resources Assistant II",333480.27,900474,336146.63,686866.0900000001,336976.83
IND73608,"Matthew Carter",27,"Business Systems Development Analyst",167464.75,741853,439503.76,815608.8,176270.1
IND31048,"Irene Phillips",52,"Database Administrator I",238459.67,463877,104868.5,226827.43,258844.95
IND57498,"George Palmer",27,"Staff Scientist",95532.94,890015,866277.32,1867776.48,112776.14
IND79604,"Gloria Ferguson",70,"Statistician III",110486.1,476370,316284.64,756189.3200000001,132548.4
IND53269,"Tammy Howard",30,"Administrative Officer",106918.07,446184,631578.07,1368926.5199999998,142888.6
IND28717,"William Moore",31,"Developer I",331238.88,573375,563684.97,967707.56,340163.88
IND14040,"John Carr",77,"Cost Accountant",372641.06,2021102,518507.01,904012.96,401782.31
IND33384,"Katherine Watkins",47,"Design Engineer",207638.81,1057710,308029.91,593997.11,257602.31
IND43946,"Aaron Ferguson",83,"Assistant Manager",279296.1,1786787,568965.62,935938.1000000001,309550.74
IND85232,"Gary Perkins",76,"Geologist I",162784.58,442697,58207.68,195974.55,196958.74
IND43081,"Gregory Meyer",28,"Administrative Assistant IV",113891.52,1248671,745329.34,1397118.98,170805.46000000002
IND71997,"Robert Gibson",83,"Systems Administrator III",461480.83,2015853,2769328.8,4737954.4799999995,470550.19
IND97485,"Harold Ryan",45,"Accountant IV",26242.27,175432,88257.43,272252.70999999996,51709.69
IND50522,"Ronald Scott",69,"Analyst Programmer",105422.83,144324,191149.27,532079.2200000001,132845.43
IND53714,"Anthony Simmons",19,"Financial Advisor",84024.49,57322,31912.55,83966.06000000001,95430.43000000001
IND80089,"Johnny Ryan",79,"Marketing Assistant",49460.08,266082,1062716.4,1811143.7,55760.11
IND62555,"Mark Duncan",28,"Media Manager III",34449.05,191498,60424.78,149456.12000000002,39017.53
IND34231,"Joshua Turner",19,"Programmer III",361904.2,137593,133990.39,327692.25,394779.02
IND50427,"Howard Frazier",76,"Programmer I",269208.19,302275,268683,543693.87,274279.23
IND93386,"Richard Olson",65,"Senior Developer",133980.14,71586,166042.89,372132.47000000003,152924.46000000002
IND34216,"Joseph Gilbert",31,"Health Coach III",188137.99,34894,354346.84,809994.0800000001,213605.43
IND19004,"Diane Montgomery",72,"Research Nurse",85056.25,184405,116331.16,220382.3,98710.5
IND68883,"Richard Simpson",26,"VP Accounting",47530.5,294165,806418.6,1376201.9300000002,64517.08
IND54095,"William Alvarez",44,"Statistician III",87354.96,633457,440233.96,851870.11,111679.44
IND38266,"Denise Hayes",69,"Budget/Accounting Analyst IV",356554.05,366611,467088.25,1027187.66,412627.11
IND20371,"Kenneth Hayes",47,"Administrative Officer",268794.77,826352,194305.07,488896.44,331929.41000000003
IND46101,"Christopher Watson",54,"Automation Specialist III",40905.2,295893,459765.97,785313.55,58652.399999999994
IND25443,"Fred White",55,"Director of Sales",138824.95,230105,832390.54,1239874.92,171906.07
